Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50
0.6851208728869634,0.5326193529682706,0.4396097140734824,0.9669855491760551,1.1967727409091669,-0.07579804884168123,-0.48379090339248815,-0.35247166440916367,-0.5160174099775489,-0.117377850134183,0.8000843344199539,0.9978064225196296,1.0258566195472207,-0.9230492744321382,1.5249162824230362,1.1705661956511741,1.2886298388974537,-0.2515143029486266,-1.3284652786679754,-0.9148192101296578,1.088995014986192,0.4593187869993539,0.2103313856242938,0.6858865030280229,-0.012786714700230262,-0.9846102831903141,-0.5685200470879929,-0.8183763823957252,1.8417569260319269,0.23561691082364378,-0.7271012137307963,-0.1121426115268176,0.05059187433610175,-1.7668444308850395,0.46661014934575556,-1.018013410211635,-0.06316924676227989,-0.6338235933214514,-1.0426964872161097,-0.7763960700317458,0.8865904322364245,-1.0322030935850874,1.077618795448542,-0.5367924265514653,0.038476160214260056,-0.43487463361227063,1.7263309423455855,0.1604798356154384,0.15197704223743025,0.15019140611517473
-1.2164873623561645,1.5008886467624685,0.29991728075674545,0.10628338068292037,0.322606015471022,-0.3272135038598371,-0.3889458311488258,-0.440974685200406,-0.9908346551805913,-0.3482029700453505,-0.6600212345659593,-1.0533803693443202,1.129637362715235,-1.858334686388096,0.18995723025684483,-0.1455690179272698,0.3255631319984216,0.48999368342213273,-0.4991292978974877,-0.21099940858550717,-0.18099571057183195,-0.046435690983577145,-0.9642914547384716,-0.5927725913729341,0.9544446831910587,-0.8132325029725153,-0.1511249906519021,-0.48993125098682955,-0.5566835487497775,1.0656208706510806,1.568683839635444,0.6211952104563835,-1.1132255470063324,0.15493274963418002,-1.0176399700300678,1.2769995553116291,0.4207782761568785,1.027295683465457,1.7559413961327979,1.27359712742862,-0.2159466522281824,0.2570230176095797,-0.5794843023223668,1.0863689065341515,-1.4628796303618672,-1.5339587035333795,-0.8356451782630657,-2.590482728051861,-1.6082917085760904,1.018116464190834
-0.2995531194712071,-1.7119801308225373,-0.3397269519128622,0.1410278174927162,0.21255462425774083,-0.3361367167306258,1.2959225060152861,0.5249545740012329,-2.544006881634839,-0.13028042327048223,0.09794795967627716,-1.325505767657268,-0.34847238826974986,-0.07685984618474107,-1.1207583367281106,0.6921993899868627,0.5548335681676079,0.1392813818870743,-0.6328105123081339,-0.7264321124229954,-0.7567953045537709,0.6361300106751346,0.8485057531365433,-1.011013731048579,-1.3497824893903074,0.7800248167879684,0.24809389370379656,0.30271413350907345,1.5015227513950586,-2.4709471405148484,0.17820443467169436,-0.880128578649108,0.687806787210984,1.0672410919985418,-1.1493478477423098,0.4841591341841406,0.31126615885645453,-0.9741517779046089,-1.4231845921707542,-0.5181569084294312,-0.5011885664229588,0.1698664361337321,0.794403008912667,1.8472613457945215,-0.2556551575129708,1.1861745968893398,0.8869931034587637,0.40474190915045005,1.0267533594977984,-0.7689001880719354
-0.8624107143437416,-0.3147404113960721,1.0998300177838543,1.0532675641579885,-1.1207525557718958,1.063071520248832,1.6410094041947936,-0.8223891503476043,2.2018192830728904,-0.08442245813667769,-0.5644050271843077,-0.09667487063671103,0.6207432317735907,0.4182907589468847,-0.9912073693125121,0.3975217004733233,-0.14026255471258928,1.2815312727954618,0.8986208851201345,1.7566313080605782,0.9633116657753973,-1.1563665952147288,-0.7818475138821036,-1.1039758261631394,0.017729353533077866,1.0331489311580788,1.509087656292876,-1.4382069923600596,0.14768753693084016,0.35535013739012966,-0.638049594533726,-1.297985813262438,1.029067367826799,-0.41079983393942887,0.21946981659504264,-0.13062836988753931,-1.0297485179265047,-0.1029863822465843,-0.6327297902860373,-2.280697067417497,0.07601561642687361,-1.0587161179483395,2.380926140698383,-0.6265535934391725,-1.0459578889803711,0.271436829374498,-0.8755561830281045,1.2375310102626362,-0.5567420236708074,-0.6201169993646976
1.1016527805944898,1.2370939900085882,-0.06924265180141001,0.4352975221428582,-1.780759728171113,0.5341156791324162,0.7136126972898488,-0.033437476016926114,-0.27098940897010465,-0.027859303886819245,-0.05000527515935551,-1.4517939668955815,0.21931739293370592,-0.4820567323188764,-2.3339491743200216,-0.43372587134178575,-0.08189630885511043,0.5041651879307997,0.35307375757932996,-1.4154766629844466,2.2602386421620424,0.2042522709301667,1.5188223111215713,0.12129729817227579,-0.3320374421503225,-0.016675742206959523,0.676822156939997,1.1425211621011429,1.5012654214836951,1.0689876527074276,-0.19598505874530286,0.09442828146942704,0.19443151537164688,1.3700449076236572,-0.2123042287183132,-0.08293539270522482,0.3910335914012823,-0.4254420526228025,-1.1381999036822887,-0.6613879162903035,-0.08755202853023808,-0.7842682268808974,0.3790174816888178,1.1305490241434542,0.07757940245643012,0.942964934739827,-1.667022062400498,-0.5233522225615176,-1.8706306393721985,-2.545864543263395
-0.08266868322559145,0.4644126182410656,-0.23101415971325745,-0.8379286755858825,0.09515047815629263,-0.6893107991252859,-0.5920871958555026,-1.0816347882324104,0.43737690981364424,0.8495905632457003,-1.3667426251387786,1.2142509701911348,1.168512563907024,1.7065569293309022,0.6676540593906954,-0.929195424879416,1.7779515063951752,2.1479752090690885,0.09295574963652635,-0.790920461844823,-1.690837330434883,1.0410979214394063,-0.5388332632067672,-1.0380931288369857,0.16686900384761058,0.4072288741381659,0.30648831300002705,0.3134899389230979,-0.6937538622668867,-0.9707485565002684,1.0517271550681282,-0.1466653375602354,-1.6092903493310082,-0.04452402215209104,0.007962131077352122,0.956268451244733,1.6110013173546178,0.8836293976423629,-0.9300195219552911,0.709838836288828,-0.8903919799272718,-0.28914067000371557,1.1051025897264806,-2.1548650160058793,0.0005667409694388697,-0.5214399384481087,1.5482513092936934,0.3560512203318705,0.9574132567497159,1.2449395282012987
0.12352032572590195,0.7284626937586908,-1.031363468558731,-0.008732686714978385,1.7695393285562486,0.4973747866055261,0.9469460080564445,-0.1972208168305222,0.47091814331693044,-0.8960635252664286,-0.44733386181844476,0.4063579415748358,-0.8231042414619193,0.4480382828142141,-0.05900895534277425,-0.7063581810414027,1.0069113223227675,0.15924738918882217,-1.0850833537304703,0.5666605053247039,-1.7211403409723303,0.14654930649270476,-0.9360467136259123,-0.07036410925661318,-1.0395621683639786,-0.5443693581065806,1.0728843222156355,1.6206702886824207,-0.3726611304987217,-0.5353432396006471,-0.5400965189840643,-1.1361711225996187,0.13792796070172728,-0.053622804513555354,2.7907866465964544,-0.19249035259251404,-0.18564462897224726,-0.04815343347189502,0.5819478258503485,1.5182405056446326,0.14602898997622712,1.8046323035016596,0.9771341485551203,0.869779451835767,-0.6018999663017278,-0.06971231285713661,-0.011483817704847438,0.010748069246168048,2.114948276684287,0.40608879181728175
1.1415398559965546,1.1501616073199843,0.21369676415080016,0.119481880983649,-0.6780057541983735,1.2458354233825055,0.2376327992125399,2.308386428682842,-0.8281681005919252,1.6589485698686164,-0.9779670333899363,-0.28730689550277777,0.28723961669231696,-0.04456022913203608,-0.43414292575074237,0.6892305473993792,0.11662916651721811,1.2732154406119955,0.5349136562252358,-0.08313552153428407,0.1091400818952343,-0.9562517729159238,-1.5475098872095,0.019195598692055345,0.524443960831739,-1.030431973473965,0.19883187681787823,1.6025327615834406,-1.4171494217066927,-1.7161981794656997,-1.6289348113077942,-1.2099930170370745,0.39246261015081557,0.38877967148743275,0.6107039995159201,1.504711774811302,-1.289601519839274,-0.9645104043756486,1.858862090226436,1.0487467860525868,0.4094976119221714,-0.7180030582196945,0.3247152988704375,-0.5022033041678922,0.17408687363427938,-1.6231790364931393,-0.6229581380888827,0.48378748077791456,-0.2619778128284684,-1.431869722280706
-0.32858706985093467,-0.9900285381153724,-1.3083795590031282,0.25787603272914417,-0.8771877820945996,1.5092236943094344,-0.09166611081106096,1.673960175693408,-0.3030072058091777,-0.422114865437705,0.8148153535575936,-0.6763653873317195,0.4255028393600822,-0.5988835885474949,0.16355775811146292,0.6305543550605355,0.6632655221341306,-0.11336680236897084,-1.054119807669877,-0.31887076102061157,1.2528468974666465,-0.3146874380526347,1.3969083525220896,0.5267414494560102,-1.5965221154665128,-0.3156586076968972,-1.7904330507736912,-1.3663476992057566,0.7293173997828094,0.6883246795453859,-0.19654448701972566,0.3635807989817915,0.5938947475638464,0.364821250714306,-0.02912837655806222,-1.2564191370781552,-1.2570014136958394,0.6104946918358235,0.04912654836951625,-0.46608336721654664,3.435177882733379,-0.31241727250660223,-0.466010282768087,1.4764106626350129,-1.2176450597218316,0.851482489856001,0.6780515918844351,1.314337471213858,0.05398680038062272,0.4749440046736257
1.140367834248002,1.559579811295447,0.5202240028112023,0.2532242911466517,-1.6259607901248496,-1.453248421997294,0.07274249937158656,-0.06407564348704976,0.0520145846890226,-0.24469482688531577,-0.480420190812662,-1.2860039685699005,0.08523434569725757,0.9030040214109566,-0.7117508351591982,-0.8285044656098869,1.5522146821517726,-1.0864088392607272,-1.1434439732638046,-0.777465169066867,0.14082408432361562,1.18459523064094,0.6006839099173759,-0.7353963992946927,-0.5751361906058843,-0.777439141587345,-0.8640397059484779,0.7435840762168963,1.556194353271199,0.6524216019352117,0.6824393424975159,0.027705017793436832,0.5115453565363425,0.2837617721356823,-0.6731831099476621,0.6117432145737478,-0.06524532584426027,1.7304622699701713,-0.4169649987662244,-1.7675426232507332,-0.10956155832603925,0.26708474995050796,0.19755403060166904,-0.6670106859341617,-1.3433810083428426,1.3108119148401784,-0.5809411119452365,1.9443208458734498,1.2303878789070422,1.5325732103691934
